Date,Open,High,Low,Close,Adj Close,Volume,Stock Name,Date_only,fin_pos,fin_neg,fin_neu,tweet_count
2022-05-06,156.00999450683594,159.44000244140625,154.17999267578125,157.27999877929688,156.80172729492188,116124600,AAPL,2022-05-06,12.631582727120986,2.409763221797924,1.9586535411696104,17.0
2022-05-09,154.92999267578125,155.8300018310547,151.49000549316406,152.05999755859375,151.59759521484375,131577900,AAPL,2022-05-09,12.86079542022162,2.5082617334071813,0.6309427677035728,16.0
2022-05-10,155.52000427246094,156.74000549316406,152.92999267578125,154.50999450683594,154.04013061523438,115366700,AAPL,2022-05-10,10.770648499048548,3.848646306913679,5.380705282615963,20.0
2022-05-11,153.5,155.4499969482422,145.80999755859375,146.5,146.05450439453125,142689800,AAPL,2022-05-11,26.17050233288478,5.034590039105495,6.794907673624948,38.0
2022-05-12,142.77000427246094,146.1999969482422,138.8000030517578,142.55999755859375,142.12648010253906,182602000,AAPL,2022-05-12,20.953061033026586,8.797149469961148,5.249789438000903,35.0
2022-05-13,144.58999633789062,148.10000610351562,143.11000061035156,147.11000061035156,146.6626434326172,113990900,AAPL,2022-05-13,13.780130590901535,3.2313993621320094,1.98846979330429,19.0
2022-05-16,145.5500030517578,147.52000427246094,144.17999267578125,145.5399932861328,145.097412109375,86643800,AAPL,2022-05-16,23.152831979095936,2.624457781686303,0.22271028075249433,26.0
2022-05-17,148.86000061035156,149.77000427246094,146.67999267578125,149.24000549316406,148.7861785888672,78336300,AAPL,2022-05-17,8.993459581223348,1.0010692202582163,2.0054713301383345,12.0
2022-05-18,146.85000610351562,147.36000061035156,139.89999389648438,140.82000732421875,140.39178466796875,109742900,AAPL,2022-05-18,27.49750092562772,3.735597885309332,5.766900967027141,37.0
2022-05-19,139.8800048828125,141.66000366210938,136.60000610351562,137.35000610351562,136.93234252929688,136095600,AAPL,2022-05-19,17.84758794461959,1.459556260561726,0.6928557768280257,20.0
2022-05-20,139.08999633789062,140.6999969482422,132.61000061035156,137.58999633789062,137.17160034179688,137426100,AAPL,2022-05-20,16.562477002018806,3.3399835600215795,0.0975396698267943,20.0
2022-05-23,137.7899932861328,143.25999450683594,137.64999389648438,143.11000061035156,142.67481994628906,117726300,AAPL,2022-05-23,11.891549761948559,4.724542291795899,2.3839079676376786,19.0
2022-05-24,140.80999755859375,141.97000122070312,137.3300018310547,140.36000061035156,139.9331817626953,104132700,AAPL,2022-05-24,7.072270662523806,3.3025603625865187,0.6251689143100521,11.0
2022-05-25,138.42999267578125,141.7899932861328,138.33999633789062,140.52000427246094,140.0926971435547,92482700,AAPL,2022-05-25,8.813561568859138,3.0201842981889513,1.1662542869257937,13.0
2022-05-26,137.38999938964844,144.33999633789062,137.13999938964844,143.77999877929688,143.3427734375,90601500,AAPL,2022-05-26,10.105859076691488,4.870297544098207,1.0238434552551827,16.0
2022-05-27,145.38999938964844,149.67999267578125,145.25999450683594,149.63999938964844,149.18495178222656,90978500,AAPL,2022-05-27,11.27422483778263,2.117561872741504,3.608213373256329,17.0
2022-05-31,149.07000732421875,150.66000366210938,146.83999633789062,148.83999633789062,148.38739013671875,103718400,AAPL,2022-05-31,4.03560359080445,3.9617350335796147,0.0026613044744261405,8.0
2022-06-01,149.89999389648438,151.74000549316406,147.67999267578125,148.7100067138672,148.25779724121094,74286600,AAPL,2022-06-01,2.226889988737298,1.8899316587303474,1.8831785222982944,6.0
2022-06-02,147.8300018310547,151.27000427246094,146.86000061035156,151.2100067138672,150.75018310546875,72348100,AAPL,2022-06-02,8.223021376499531,1.6679371022237035,1.109041570344857,11.0
2022-06-03,146.89999389648438,147.97000122070312,144.4600067138672,145.3800048828125,144.9379119873047,88570300,AAPL,2022-06-03,6.877201408056862,2.2276007283174692,2.8951977783440555,12.0
2022-06-06,147.02999877929688,148.57000732421875,144.89999389648438,146.13999938964844,145.6956024169922,71598400,AAPL,2022-06-06,32.12250717595413,3.0146796891082843,0.8628132356798801,36.0
2022-06-07,144.35000610351562,149.0,144.10000610351562,148.7100067138672,148.25779724121094,67808200,AAPL,2022-06-07,11.206229509805492,1.3676252244070213,0.4261452953459175,13.0
2022-06-08,148.5800018310547,149.8699951171875,147.4600067138672,147.9600067138672,147.51007080078125,53950200,AAPL,2022-06-08,14.501513092754116,1.6993608029474956,1.799126016934423,18.0
2022-06-09,147.0800018310547,147.9499969482422,142.52999877929688,142.63999938964844,142.2062530517578,69473000,AAPL,2022-06-09,7.834498429581799,2.0258399213772122,0.13966172624168394,10.0
2022-06-10,140.27999877929688,140.75999450683594,137.05999755859375,137.1300048828125,136.7130126953125,91437900,AAPL,2022-06-10,14.923860873924042,1.0040670790165223,1.0720716435923592,17.0
2022-06-13,132.8699951171875,135.1999969482422,131.44000244140625,131.8800048828125,131.4789581298828,122207100,AAPL,2022-06-13,12.250451683998108,0.7303984397291146,0.01914982878616911,13.0
2022-06-14,133.1300048828125,133.88999938964844,131.47999572753906,132.75999450683594,132.3562774658203,84784300,AAPL,2022-06-14,9.706816375935887,2.2554112403269446,1.0377721535347177,13.0
2022-06-15,134.2899932861328,137.33999633789062,132.16000366210938,135.42999267578125,135.01815795898438,91533000,AAPL,2022-06-15,6.292998880147934,0.020535760081116905,0.6864651901023535,7.0
2022-06-16,132.0800018310547,132.38999938964844,129.0399932861328,130.05999755859375,129.66448974609375,108123900,AAPL,2022-06-16,10.141730107367039,0.9022511892782177,0.9560185228933733,12.0
2022-06-17,130.07000732421875,133.0800018310547,129.80999755859375,131.55999755859375,131.15992736816406,134520300,AAPL,2022-06-17,5.0039159883745015,0.9576362208528053,0.03844777487597639,6.0
2022-06-21,133.4199981689453,137.05999755859375,133.32000732421875,135.8699951171875,135.45681762695312,81000500,AAPL,2022-06-21,2.998711249907501,1.998126751563511,0.003162148812180021,5.0
2022-06-22,134.7899932861328,137.75999450683594,133.91000366210938,135.35000610351562,134.93841552734375,73409200,AAPL,2022-06-22,2.999750739558105,2.0000299599428217,0.00021936164175828665,5.0
2022-06-23,136.82000732421875,138.58999633789062,135.6300048828125,138.27000427246094,137.8495330810547,72433800,AAPL,2022-06-23,3.57617021056285,1.9333255203118824,0.49050427906346883,6.0
2022-06-24,139.89999389648438,141.91000366210938,139.77000427246094,141.66000366210938,141.22923278808594,89116800,AAPL,2022-06-24,6.687992336204843,1.1184517250617034,0.19355560506090796,8.0
2022-06-27,142.6999969482422,143.49000549316406,140.97000122070312,141.66000366210938,141.22923278808594,70207900,AAPL,2022-06-27,5.288823342703296,2.0993220464879414,0.611854452847922,8.0
2022-06-28,142.1300048828125,143.4199981689453,137.32000732421875,137.44000244140625,137.02206420898438,67083400,AAPL,2022-06-28,4.970480626430799,2.983518001788184,0.046001453736835174,8.0
2022-06-29,137.4600067138672,140.6699981689453,136.6699981689453,139.22999572753906,138.80661010742188,66242400,AAPL,2022-06-29,7.610551262459921,2.435436075838794,0.9540124021043539,11.0
2022-06-30,137.25,138.3699951171875,133.77000427246094,136.72000122070312,136.3042449951172,98964500,AAPL,2022-06-30,9.402939743442971,2.418112206402242,1.1789481722724444,13.0
2022-07-01,136.0399932861328,139.0399932861328,135.66000366210938,138.92999267578125,138.50750732421875,71051600,AAPL,2022-07-01,7.958038479089737,0.9464715192865185,1.0954899098001647,10.0
2022-07-05,137.77000427246094,141.61000061035156,136.92999267578125,141.55999755859375,141.12953186035156,73353800,AAPL,2022-07-05,1.0288235992193222,1.0218249847457628,0.9493513854790763,3.0
2022-07-06,141.35000610351562,144.1199951171875,141.0800018310547,142.9199981689453,142.48538208007812,74064300,AAPL,2022-07-06,12.3857502707815,2.670546277004661,3.9437031645736056,19.0
2022-07-07,143.2899932861328,146.5500030517578,143.27999877929688,146.35000610351562,145.90496826171875,66253700,AAPL,2022-07-07,5.014826002388872,1.9774133183323102,0.007760613247683068,7.0
2022-07-08,145.25999450683594,147.5500030517578,145.0,147.0399932861328,146.5928497314453,64547800,AAPL,2022-07-08,4.9130052756518126,0.09825836380289843,0.9887362267218123,6.0
2022-07-11,145.6699981689453,146.63999938964844,143.77999877929688,144.8699951171875,144.42945861816406,63141600,AAPL,2022-07-11,3.897923957135559,1.0328191248555498,0.06925695180714442,5.0
2022-07-12,145.75999450683594,148.4499969482422,145.0500030517578,145.86000061035156,145.41644287109375,77588800,AAPL,2022-07-12,8.977993515451562,3.009415079845894,0.012591599565924705,12.0
2022-07-13,142.99000549316406,146.4499969482422,142.1199951171875,145.49000549316406,145.04757690429688,71185600,AAPL,2022-07-13,3.6527509364027537,2.0672294384548024,1.2800196347034216,7.0
2022-07-14,144.0800018310547,148.9499969482422,143.25,148.47000122070312,148.01852416992188,78140700,AAPL,2022-07-14,11.413753805853593,1.6344369384891024,0.9518094127560195,14.0
2022-07-15,149.77999877929688,150.86000061035156,148.1999969482422,150.1699981689453,149.7133331298828,76259900,AAPL,2022-07-15,13.231028998845431,1.6418645317623657,1.1271062367125353,16.0
2022-07-18,150.74000549316406,151.57000732421875,146.6999969482422,147.07000732421875,146.62278747558594,81420900,AAPL,2022-07-18,13.16087746195808,5.0115410172551265,10.827581600135773,29.0
2022-07-19,147.9199981689453,151.22999572753906,146.91000366210938,151.0,150.5408172607422,82982400,AAPL,2022-07-19,7.430940058719545,6.803944603400851,4.765115420225953,19.0
2022-07-20,151.1199951171875,153.72000122070312,150.3699951171875,153.0399932861328,152.57461547851562,64823400,AAPL,2022-07-20,8.930108876833401,2.003489208962037,0.06640168031708527,11.0
2022-07-21,154.5,155.57000732421875,151.94000244140625,155.35000610351562,154.87759399414062,65086600,AAPL,2022-07-21,4.410840922184874,4.438368562879816,1.150790690852244,10.0
2022-07-22,155.38999938964844,156.27999877929688,153.41000366210938,154.08999633789062,153.6214141845703,66675400,AAPL,2022-07-22,6.541986421299477,4.702860739605768,1.7551530216264388,13.0
2022-07-25,154.00999450683594,155.0399932861328,152.27999877929688,152.9499969482422,152.48489379882812,53623900,AAPL,2022-07-25,15.812398452387242,4.992758386407161,4.194842916640937,25.0
2022-07-26,152.25999450683594,153.08999633789062,150.8000030517578,151.60000610351562,151.1389923095703,55138700,AAPL,2022-07-26,8.244780759641799,2.0703349908078508,1.6848841982609883,12.0
2022-07-27,152.5800018310547,157.3300018310547,152.16000366210938,156.7899932861328,156.31320190429688,78620700,AAPL,2022-07-27,15.43843533484835,6.167770108585188,0.3937941975726176,22.0
2022-07-28,156.97999572753906,157.63999938964844,154.41000366210938,157.35000610351562,156.87152099609375,81378700,AAPL,2022-07-28,57.762868388447046,28.142554672788513,10.094576993123754,96.0
2022-07-29,161.24000549316406,163.6300048828125,159.5,162.50999450683594,162.01580810546875,101786900,AAPL,2022-07-29,16.00178945523265,3.892488752636524,1.1057216664509486,21.0
2022-08-01,161.00999450683594,163.58999633789062,160.88999938964844,161.50999450683594,161.0188446044922,67829400,AAPL,2022-08-01,11.85155902649499,1.0005559032371423,0.1478853591663949,13.0
2022-08-02,160.10000610351562,162.41000366210938,159.6300048828125,160.00999450683594,159.52340698242188,59907000,AAPL,2022-08-02,13.6554812387335,1.318614887385536,2.025903961021868,17.0
2022-08-03,160.83999633789062,166.58999633789062,160.75,166.1300048828125,165.62481689453125,82507500,AAPL,2022-08-03,16.013669084861874,1.982601161684883,2.0037295277327445,20.0
2022-08-04,166.00999450683594,167.19000244140625,164.42999267578125,165.80999755859375,165.3057861328125,55474100,AAPL,2022-08-04,6.977285671813114,1.2300128389125007,0.7927013543548009,9.0
2022-08-05,163.2100067138672,165.85000610351562,163.0,165.35000610351562,165.076171875,56697000,AAPL,2022-08-05,3.984335559493047,2.1721038990563102e-05,1.0156427199481755,5.0
2022-08-08,166.3699951171875,167.80999755859375,164.1999969482422,164.8699951171875,164.59695434570312,60276900,AAPL,2022-08-08,14.841382765234805,1.0921749056361136,3.0664421736015104,19.0
2022-08-09,164.02000427246094,165.82000732421875,163.25,164.9199981689453,164.64686584472656,63135500,AAPL,2022-08-09,13.804819081764435,0.04527608878680667,3.149904729714649,17.0
2022-08-10,167.67999267578125,169.33999633789062,166.89999389648438,169.24000549316406,168.95973205566406,70170500,AAPL,2022-08-10,14.191054424869506,3.770930877609082,0.03801449481824548,18.0
2022-08-11,170.05999755859375,170.99000549316406,168.19000244140625,168.49000549316406,168.21096801757812,57149200,AAPL,2022-08-11,19.82799441999873,2.754811343577586,2.4171938625787277,25.0
2022-08-12,169.82000732421875,172.1699981689453,169.39999389648438,172.10000610351562,171.8149871826172,68039400,AAPL,2022-08-12,24.00088473566575,3.3297204108704506,0.6693950092628143,28.0
2022-08-15,171.52000427246094,173.38999938964844,171.35000610351562,173.19000244140625,172.90318298339844,54091700,AAPL,2022-08-15,10.554680038176791,1.301620076045623,1.1436998322349723,13.0
2022-08-16,172.77999877929688,173.7100067138672,171.66000366210938,173.02999877929688,172.74343872070312,56377100,AAPL,2022-08-16,18.37515903119754,6.595768638102996,3.029072381970849,28.0
2022-08-17,172.77000427246094,176.14999389648438,172.57000732421875,174.5500030517578,174.26092529296875,79542000,AAPL,2022-08-17,23.622103963112178,6.268241650307814,3.109654377947935,33.0
2022-08-18,173.75,174.89999389648438,173.1199951171875,174.14999389648438,173.86158752441406,62290100,AAPL,2022-08-18,12.64493340502782,2.3720565744899886,2.9830102176223336,18.0
2022-08-19,173.02999877929688,173.74000549316406,171.30999755859375,171.52000427246094,171.23594665527344,70346300,AAPL,2022-08-19,15.807199201806725,1.0128032107083982,1.1799969184272925,18.0
2022-08-22,169.69000244140625,169.86000061035156,167.13999938964844,167.57000732421875,167.29249572753906,69026800,AAPL,2022-08-22,12.293200384359807,1.603586201109933,3.1032134515989895,17.0
2022-08-23,167.0800018310547,168.7100067138672,166.64999389648438,167.22999572753906,166.9530487060547,54147100,AAPL,2022-08-23,13.877841851244739,3.0867812670656747,1.035376925691935,18.0
2022-08-24,167.32000732421875,168.11000061035156,166.25,167.52999877929688,167.25254821777344,53841500,AAPL,2022-08-24,8.038309721276164,2.378510475669259,0.5831797074885685,11.0
2022-08-25,168.77999877929688,170.13999938964844,168.35000610351562,170.02999877929688,169.7484130859375,51218200,AAPL,2022-08-25,4.970158206798942,3.918831549059263,0.1110101933906833,9.0
2022-08-26,170.57000732421875,171.0500030517578,163.55999755859375,163.6199951171875,163.34901428222656,78961000,AAPL,2022-08-26,7.545176477171481,1.0890864444936597,1.3657370229219623,10.0
2022-08-29,161.14999389648438,162.89999389648438,159.82000732421875,161.3800048828125,161.1127471923828,73314000,AAPL,2022-08-29,9.95369720409112,4.04064764284734,0.005655386538224505,14.0
2022-08-30,162.1300048828125,162.55999755859375,157.72000122070312,158.91000366210938,158.64683532714844,77906200,AAPL,2022-08-30,10.751298018731873,1.0601097169962372,1.188592403048915,13.0
2022-08-31,160.30999755859375,160.5800018310547,157.13999938964844,157.22000122070312,156.95962524414062,87991100,AAPL,2022-08-31,8.989687085619437,4.41473200539005,2.5955810208223733,16.0
2022-09-01,156.63999938964844,158.4199981689453,154.6699981689453,157.9600067138672,157.6984100341797,74229900,AAPL,2022-09-01,14.74015851918739,2.1417938120050337,2.1180477655896084,19.0
2022-09-02,159.75,160.36000061035156,154.97000122070312,155.80999755859375,155.5519561767578,76957800,AAPL,2022-09-02,7.66600139066577,2.2128428101805184,0.12115591694328032,10.0
2022-09-06,156.47000122070312,157.08999633789062,153.69000244140625,154.52999877929688,154.27407836914062,73714800,AAPL,2022-09-06,14.474426774281199,4.520285246468575,1.005287860884124,20.0
2022-09-07,154.82000732421875,156.6699981689453,153.61000061035156,155.9600067138672,155.70172119140625,87449600,AAPL,2022-09-07,37.085417387128416,5.406373277861405,5.508208738716434,48.0
2022-09-08,154.63999938964844,156.36000061035156,152.67999267578125,154.4600067138672,154.20420837402344,84923800,AAPL,2022-09-08,10.851788802882126,5.987529989368596,2.1606811613277728,19.0
2022-09-09,155.47000122070312,157.82000732421875,154.75,157.3699951171875,157.109375,68028800,AAPL,2022-09-09,10.521539211273193,0.4649121723234657,0.01354837260532804,11.0
2022-09-12,159.58999633789062,164.25999450683594,159.3000030517578,163.42999267578125,163.15933227539062,104956000,AAPL,2022-09-12,17.134790025660934,6.679163039784157,0.18604715391887372,24.0
2022-09-13,159.89999389648438,160.5399932861328,153.3699951171875,153.83999633789062,153.58522033691406,122656600,AAPL,2022-09-13,13.041372218876914,5.754634931397163,2.203992629908617,21.0
